2026-06-01 18:11:10 | INFO    | __main__ | Logging to: logs/bot_sim_20260601_181110.log
2026-06-01 18:12:16 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:17 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:18 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:19 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:20 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:21 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:22 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:23 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:24 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:25 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:26 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:27 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:28 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:29 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:30 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:31 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:32 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:32 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780351200 | min 12.5/15 | TRADE WINDOW opens in 48s | bid=$0.1500 ask=$0.1600 mid=$0.1550 | 731 ticks (24.3/s) | open=0 pending=0
2026-06-01 18:12:33 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:34 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:35 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:36 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:37 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:38 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:39 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:40 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:41 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:42 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:43 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:44 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:45 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:46 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:47 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:48 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:49 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:50 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:51 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:52 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:53 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:54 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:55 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:56 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:57 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:58 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:12:59 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:00 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:01 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:02 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780351200 | min 13.0/15 | TRADE WINDOW opens in 18s | bid=$0.1000 ask=$0.1100 mid=$0.1050 | 848 ticks (28.2/s) | open=0 pending=0
2026-06-01 18:13:02 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:03 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:04 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:05 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:06 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:07 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:08 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:09 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:10 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:11 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:12 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:13 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:14 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:15 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:16 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:17 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:18 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:19 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:20 | INFO    | bot.strategy | ================================================================================
2026-06-01 18:13:20 | INFO    | bot.strategy | TRADE WINDOW: 2026-06-01 22:13:20 UTC
2026-06-01 18:13:20 | INFO    | bot.strategy |   Market:   btc-updown-15m-1780351200
2026-06-01 18:13:20 | INFO    | bot.strategy |   Sub-interval #0 (800.0s in = 13.3 min)
2026-06-01 18:13:20 | INFO    | bot.strategy |   Price: $0.0550 | Bid: $0.0500 | Ask: $0.0600
2026-06-01 18:13:20 | INFO    | bot.strategy |   Trend: STRONG
2026-06-01 18:13:20 | INFO    | bot.strategy | ================================================================================
2026-06-01 18:13:20 | WARNING | bot.strategy | ┌─[LIVE DECISION START | MODE]──────────────────────────────────────────
2026-06-01 18:13:20 | WARNING | bot.strategy | │  Mode                   *** LIVE TRADING ***
2026-06-01 18:13:20 | WARNING | bot.strategy | │  Poly price             0.0550
2026-06-01 18:13:20 | WARNING | bot.strategy | │  Price history          100 ticks
2026-06-01 18:13:20 | WARNING | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:20 | INFO    | bot.strategy | ┌─[LIVE FILTER | SPREAD — SKIP]─────────────────────────────────────────
2026-06-01 18:13:20 | INFO    | bot.strategy | │  Spread                 18.18%  >  max 5.00%
2026-06-01 18:13:20 | INFO    | bot.strategy | │  Bid/Ask                $0.0500 / $0.0600
2026-06-01 18:13:20 | INFO    | bot.strategy | │  Reason                 wide spread eats the edge
2026-06-01 18:13:20 | INFO    | bot.strategy | │  Retry in               15s
2026-06-01 18:13:20 | INFO    | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:20 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:21 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:22 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:23 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:24 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:25 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:26 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:27 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:28 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:29 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:30 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:31 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:32 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780351200 | min 13.5/15 | TRADE WINDOW OPEN (78s left) | bid=$0.0500 ask=$0.0600 mid=$0.0550 | 619 ticks (20.6/s) | open=0 pending=0
2026-06-01 18:13:32 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:33 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:34 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 18:13:35 | INFO    | bot.strategy | TRADE WINDOW: 2026-06-01 22:13:35 UTC
2026-06-01 18:13:35 | INFO    | bot.strategy |   Market:   btc-updown-15m-1780351200
2026-06-01 18:13:35 | INFO    | bot.strategy |   Sub-interval #0 (815.1s in = 13.6 min)
2026-06-01 18:13:35 | INFO    | bot.strategy |   Price: $0.0635 | Bid: $0.0630 | Ask: $0.0640
2026-06-01 18:13:35 | INFO    | bot.strategy |   Trend: STRONG
2026-06-01 18:13:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 18:13:35 | WARNING | bot.strategy | ┌─[LIVE DECISION START | MODE]──────────────────────────────────────────
2026-06-01 18:13:35 | WARNING | bot.strategy | │  Mode                   *** LIVE TRADING ***
2026-06-01 18:13:35 | WARNING | bot.strategy | │  Poly price             0.0635
2026-06-01 18:13:35 | WARNING | bot.strategy | │  Price history          100 ticks
2026-06-01 18:13:35 | WARNING | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:35 | INFO    | data_sources.news_social | Initialized News/Social data source
2026-06-01 18:13:35 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:36 | INFO    | data_sources.news_social | Connected to News/Social APIs
2026-06-01 18:13:36 | DEBUG   | data_sources.news_social | Fear & Greed: 29 (Fear)
2026-06-01 18:13:36 | INFO    | bot.strategy | Fear & Greed: 29 (Fear)
2026-06-01 18:13:36 | INFO    | data_sources.coinbase | Initialized Coinbase data source for BTC-USD
2026-06-01 18:13:36 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:37 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:37 | INFO    | data_sources.coinbase | Connected to Coinbase API
2026-06-01 18:13:38 | DEBUG   | data_sources.coinbase | Coinbase BTC price: $70,881.96
2026-06-01 18:13:38 | INFO    | bot.strategy | Coinbase spot: $70,881.96
2026-06-01 18:13:38 | INFO    | bot.strategy | Market context — deviation=2.34%, momentum=0.00%, volatility=0.0009, sentiment=29, spot=$70881.96
2026-06-01 18:13:38 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:39 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:40 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:41 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:42 | INFO    | core.strategy.processors.ohlcv_momentum | OHLCV: RSI=44.3, MACD=-31.1/-45.6, %B=0.61, ATR=0.0322% [LOW]
2026-06-01 18:13:42 | INFO    | bot.strategy | Extended context — liq_imb=+0.000, cvd=$+0.7M, funding=0.01000%, vol_regime=LOW
2026-06-01 18:13:42 | DEBUG   | core.strategy.processors.spike | SpikeDetector: price=0.0635, MA=0.0522, deviation=+21.531%, velocity=+20.952%
2026-06-01 18:13:42 | INFO    | core.strategy.processors.spike | SPIKE MA deviation BEARISH: deviation=+21.531%, conf=78.59%
2026-06-01 18:13:42 | INFO    | core.strategy.processors.divergence | PriceDivergence: poly=0.064, spot_mom=+0.0000, spot=$70,881.96
2026-06-01 18:13:42 | INFO    | core.strategy.processors.divergence | BULLISH fade: poly Down too high (94%), conf=75.04%
2026-06-01 18:13:42 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:43 | INFO    | core.strategy.processors.orderbook | OrderBook: bids=$83.0, asks=$9407.0, imbalance=-0.983
2026-06-01 18:13:43 | INFO    | core.strategy.processors.orderbook | OrderBook BEARISH: imbalance=-0.983, conf=90.00%
2026-06-01 18:13:43 | INFO    | core.strategy.processors.tick_velocity | TickVelocity BEARISH: vel=-33.158%, accel=+0.0000%, conf=82.00%
2026-06-01 18:13:43 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:44 | INFO    | core.strategy.processors.deribit_pcr | Deribit: overall_PCR=0.627, short_PCR=1.068
2026-06-01 18:13:44 | INFO    | core.strategy.processors.liquidation | Liquidations (last 60s): long=$0.00M, short=$0.00M
2026-06-01 18:13:44 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:45 | INFO    | core.strategy.processors.cvd_orderbook | CVD: delta=$+0.70M | OB imbalance=-0.656
2026-06-01 18:13:45 | INFO    | core.strategy.processors.cvd_orderbook | CVDOrderBook BEARISH: cvd=$+0.70M, ob=-0.656, conf=77.96%, source=ob_only
2026-06-01 18:13:45 | DEBUG   | monitoring.metrics_exporter | _apply_processor_metadata(TickVelocity) error: float() argument must be a string or a real number, not 'NoneType'
2026-06-01 18:13:45 | INFO    | core.strategy.fusion | Fused 6 signals → bearish (score=90.5, conf=76.4%)
2026-06-01 18:13:45 | INFO    | bot.strategy | ┌─[LIVE STEP 1 | SIGNALS + FUSION]──────────────────────────────────────
2026-06-01 18:13:45 | INFO    | bot.strategy | │  Signals fired          6  (2 bullish / 4 bearish)
2026-06-01 18:13:45 | INFO    | bot.strategy | │    SpikeDetection       BEARISH   conf=78.59%  score=89.3
2026-06-01 18:13:45 | INFO    | bot.strategy | │    SentimentAnalysis    BULLISH   conf=55.00%  score=40.0
2026-06-01 18:13:45 | INFO    | bot.strategy | │    PriceDivergence      BULLISH   conf=75.04%  score=75.0
2026-06-01 18:13:45 | INFO    | bot.strategy | │    OrderBookImbalance   BEARISH   conf=90.00%  score=95.0
2026-06-01 18:13:45 | INFO    | bot.strategy | │    TickVelocity         BEARISH   conf=82.00%  score=91.0
2026-06-01 18:13:45 | INFO    | bot.strategy | │    CVDOrderBook         BEARISH   conf=77.96%  score=64.0
2026-06-01 18:13:45 | INFO    | bot.strategy | │  
2026-06-01 18:13:45 | INFO    | bot.strategy | │  Fused result           ▼ BEARISH  score=90.5  conf=76.43%
2026-06-01 18:13:45 | INFO    | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:45 | INFO    | bot.strategy | ┌─[LIVE STEP 2 | ML MODEL]──────────────────────────────────────────────
2026-06-01 18:13:45 | INFO    | bot.strategy | │  Status                 WARMING UP  (9/200 samples needed)
2026-06-01 18:13:45 | INFO    | bot.strategy | │  p(UP)                  N/A — falling back to fusion direction
2026-06-01 18:13:45 | INFO    | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:45 | INFO    | core.strategy.fusion | Fused 6 signals → bearish (score=90.5, conf=76.4%)
2026-06-01 18:13:45 | WARNING | bot.strategy | ┌─[LIVE STEP 4 | FALLBACK — FUSION BET]─────────────────────────────────
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Fusion                 ▼ BEARISH  score=90.5  conf=76.43%
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Poly price             0.0635
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Direction              ▼ SHORT (NO)
2026-06-01 18:13:45 | WARNING | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:45 | INFO    | bot.strategy | │  STEP 5 setup — feature vector saved, trade_id=29
2026-06-01 18:13:45 | DEBUG   | bot.strategy | PerformanceTracker: no order-counter method for 'placed'
2026-06-01 18:13:45 | WARNING | bot.strategy | ┌─[LIVE STEP 6 | [LIVE] ORDER PLACED — ▼ BUY NO (DOWN)  $1.00]──────────
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Order ID               BTC-15M-0100-1780352025596
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Market                 btc-updown-15m-1780351200
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Token                  0xb81fc7859fdad63cbcec145f147947357eeaef32a13c24928f0ce0c60889426d-72328901624599289356510303540814635340208966075776497531313904644926169141208.POLYMARKET
2026-06-01 18:13:45 | WARNING | bot.strategy | │  
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Side                   BUY  (NO (DOWN))
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Notional               $1.00 USD  (IOC)
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Ref price              $0.0635
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Quote                  bid=$0.0400  ask=$0.0490  mid=$0.0445
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Mkt close              +1.2 min
2026-06-01 18:13:45 | WARNING | bot.strategy | │  
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Signal                 BEARISH  score=90.5  conf=76.4%  n=6
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Sources                (fallback)
2026-06-01 18:13:45 | WARNING | bot.strategy | │  ML engine              inactive
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Risk                   SL=DISABLED  TP=+40%  exit_cutoff=30s
2026-06-01 18:13:45 | WARNING | bot.strategy | │  
2026-06-01 18:13:45 | WARNING | bot.strategy | │  Session                trades=0  pnl=$+0.0000  open=0
2026-06-01 18:13:45 | WARNING | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 18:13:45 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:46 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:47 | INFO    | core.settlement.tracker | SettlementTracker: registered trade 29 (btc-updown-15m-1780351200) — entry BTC=$71035.93
2026-06-01 18:13:47 | INFO    | bot.strategy | │  STEP 5 — Settlement tracker registered  trade_id=29  closes 22:15:00 UTC
2026-06-01 18:13:47 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:47 | SUCCESS | bot.strategy | 
2026-06-01 18:13:47 | SUCCESS | bot.strategy | ################################################################################
2026-06-01 18:13:47 | SUCCESS | bot.strategy | ### >>> ORDER FILLED: BUY  qty=1.0204  @ $0.9800  = $1.0000
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #------------------------------------------------------------------------------#
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Order ID  BTC-15M-0100-1780352025596
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Fill px   $0.9800
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Fill qty  1.020400 tokens
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Notional  $1.0000
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Slippage  +144330.7 bps  (ref=$0.0635)
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Latency   2.39s  (submit → fill)
2026-06-01 18:13:47 | SUCCESS | bot.strategy | ################################################################################
2026-06-01 18:13:47 | SUCCESS | bot.strategy | 
2026-06-01 18:13:47 | DEBUG   | bot.strategy | PerformanceTracker: no order-counter method for 'filled'
2026-06-01 18:13:47 | INFO    | execution.risk_engine | Added position: BTC-15M-0100-1780352025596 ($1.00 @ $0.98)
2026-06-01 18:13:47 | SUCCESS | bot.strategy | 
2026-06-01 18:13:47 | SUCCESS | bot.strategy | ################################################################################
2026-06-01 18:13:47 | SUCCESS | bot.strategy | ### >>> POSITION OPEN: NO (DOWN)  qty=1.0204  @ $0.9800
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #------------------------------------------------------------------------------#
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Entry ID   BTC-15M-0100-1780352025596
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Market     btc-updown-15m-1780351200
2026-06-01 18:13:47 | SUCCESS | bot.strategy | #  Direction  SHORT
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Entry px   $0.9800
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Qty        1.020400 tokens
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Notional   $1.00
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Stop-loss  DISABLED  (rides to TP or settlement)
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Take-prof  $0.9900  (+40% of upside, $0.0100 above entry)
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Mkt close  +1.2 min
2026-06-01 18:13:48 | SUCCESS | bot.strategy | #  Signal     score=90.5  conf=76.4%
2026-06-01 18:13:48 | SUCCESS | bot.strategy | ################################################################################
2026-06-01 18:13:48 | SUCCESS | bot.strategy | 
2026-06-01 18:13:48 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:49 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:50 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:51 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:52 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:53 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:54 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:55 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:56 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:57 | WARNING | bot.strategy | TAKE-PROFIT TRIGGERED for NO (DOWN) (entry=$0.9800 bid=$0.9900 stop=$0.0000 tp=$0.9900)
2026-06-01 18:13:57 | WARNING | bot.strategy | 
2026-06-01 18:13:57 | WARNING | bot.strategy | ################################################################################
2026-06-01 18:13:57 | WARNING | bot.strategy | ### >>> EXIT ORDER: SELL  TAKE-PROFIT  qty=1.0204  unrealised=$+0.0102
2026-06-01 18:13:57 | WARNING | bot.strategy | #------------------------------------------------------------------------------#
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Entry ID    BTC-15M-0100-1780352025596
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Exit ID     EXIT-025596-1780352037784
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Market      btc-updown-15m-1780351200
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Direction   SHORT
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Token       0xb81fc7859fdad63cbcec145f147947357eeaef32a13c24928f0ce0c60889426d-72328901624599289356510303540814635340208966075776497531313904644926169141208.POLYMARKET
2026-06-01 18:13:57 | WARNING | bot.strategy | #
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Entry px    $0.9800
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Last bid    $0.9900
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Stop-loss   $0.0000
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Take-prof   $0.9900
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Qty         1.020400 tokens
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Notional    $1.00
2026-06-01 18:13:57 | WARNING | bot.strategy | #
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Reason      TAKE-PROFIT
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Held        10s
2026-06-01 18:13:57 | WARNING | bot.strategy | #  Unrealised  $+0.0102
2026-06-01 18:13:57 | WARNING | bot.strategy | ################################################################################
2026-06-01 18:13:57 | WARNING | bot.strategy | 
2026-06-01 18:13:57 | DEBUG   | bot.strategy | PerformanceTracker: no order-counter method for 'placed'
2026-06-01 18:13:57 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 18:13:58 | INFO    | bot.strategy | 
2026-06-01 18:13:58 | INFO    | bot.strategy | ################################################################################
2026-06-01 18:13:58 | INFO    | bot.strategy | ### >>> EXIT FILLED: SELL  qty=1.0200  @ $0.9800  = $0.9996
2026-06-01 18:13:58 | INFO    | bot.strategy | #------------------------------------------------------------------------------#
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Order ID  EXIT-025596-1780352037784
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Fill px   $0.9800
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Fill qty  1.020000 tokens
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Notional  $0.9996
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Slippage  n/a
2026-06-01 18:13:58 | INFO    | bot.strategy | #  Latency   n/a  (submit → fill)
2026-06-01 18:13:58 | INFO    | bot.strategy | ################################################################################
2026-06-01 18:13:58 | INFO    | bot.strategy | 
2026-06-01 18:13:58 | DEBUG   | bot.strategy | PerformanceTracker: no order-counter method for 'filled'
2026-06-01 18:13:58 | INFO    | execution.risk_engine | Closed position: BTC-15M-0100-1780352025596 P&L: $+0.00 (+0.00%)
2026-06-01 18:13:58 | INFO    | monitoring.performance_tracker | Recorded trade: BTC-15M-0100-1780352025596 SHORT P&L=$+0.00 (+0.00%)
2026-06-01 18:13:58 | WARNING | bot.strategy | 
2026-06-01 18:13:58 | WARNING | bot.strategy | ################################################################################
2026-06-01 18:13:58 | WARNING | bot.strategy | ### >>> TRADE CLOSED #1: BREAKEVEN  (MANUAL EXIT)  P&L $+0.0000  (+0.00%)
2026-06-01 18:13:58 | WARNING | bot.strategy | #------------------------------------------------------------------------------#
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Trade ID   BTC-15M-0100-1780352025596
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Market     btc-updown-15m-1780351200
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Direction  SHORT
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Exit code  MANUAL EXIT
2026-06-01 18:13:58 | WARNING | bot.strategy | #
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Entry px   $0.9800
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Exit px    $0.9800
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Qty        1.020400 tokens
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Notional   $1.00
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Hold       11s
2026-06-01 18:13:58 | WARNING | bot.strategy | #
2026-06-01 18:13:58 | WARNING | bot.strategy | #  P&L        $+0.0000  (+0.00%)
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Session    0W/0L  (winrate 0.0%)  cum=$+0.0000  open=0
2026-06-01 18:13:58 | WARNING | bot.strategy | #  Capital    $1000.0000
2026-06-01 18:13:58 | WARNING | bot.strategy | ################################################################################
2026-06-01 18:13:58 | WARNING | bot.strategy | 
