decision_time,direction,confidence,entry_btc,exit_btc,btc_up,correct,pnl,vol_regime,hour
2026-05-25T11:24:00+00:00,long,0.77,77429.86,77429.87,True,True,1.0,LOW,11
2026-05-25T11:39:00+00:00,short,0.645,77503.33,77472.49,False,True,1.0,LOW,11
2026-05-25T11:54:00+00:00,long,0.645,77391.67,77360.01,False,False,-1.0,LOW,11
2026-05-25T14:09:00+00:00,short,0.7095,77472.8,77483.39,True,False,-1.0,LOW,14
2026-05-25T14:54:00+00:00,short,0.6637,77693.85,77728.8,True,False,-1.0,LOW,14
2026-05-25T15:24:00+00:00,long,0.6637,77619.77,77591.97,False,False,-1.0,LOW,15
2026-05-25T16:09:00+00:00,long,0.6033,77583.29,77549.99,False,False,-1.0,LOW,16
2026-05-25T17:24:00+00:00,long,0.6033,77606.46,77630.62,True,True,1.0,LOW,17
2026-05-25T18:09:00+00:00,short,0.645,77636.05,77640.33,True,False,-1.0,LOW,18
2026-05-25T18:24:00+00:00,long,0.77,77606.1,77623.19,True,True,1.0,LOW,18
2026-05-25T18:39:00+00:00,short,0.77,77635.86,77614.01,False,True,1.0,LOW,18
2026-05-25T19:09:00+00:00,long,0.645,77428.0,77477.78,True,True,1.0,LOW,19
2026-05-25T19:39:00+00:00,long,0.645,77354.0,77434.01,True,True,1.0,LOW,19
2026-05-25T20:39:00+00:00,long,0.6033,77329.88,77293.33,False,False,-1.0,LOW,20
2026-05-25T22:39:00+00:00,long,0.6033,77179.99,77203.66,True,True,1.0,LOW,22
2026-05-25T23:39:00+00:00,short,0.645,77351.52,77331.3,False,True,1.0,LOW,23
2026-05-26T00:09:00+00:00,long,0.6773,77238.0,77230.0,False,False,-1.0,LOW,0
2026-05-26T00:24:00+00:00,long,0.6335,77128.43,77170.01,True,True,1.0,LOW,0
2026-05-26T00:54:00+00:00,short,0.8085,76725.83,76717.64,False,True,1.0,LOW,0
2026-05-26T01:24:00+00:00,short,0.6335,76829.6,76765.58,False,True,1.0,LOW,1
2026-05-26T01:39:00+00:00,long,0.6773,76657.63,76713.36,True,True,1.0,LOW,1
2026-05-26T01:54:00+00:00,short,0.6335,76771.82,76672.01,False,True,1.0,LOW,1
2026-05-26T04:39:00+00:00,short,0.6033,76760.0,76784.88,True,False,-1.0,LOW,4
2026-05-26T05:24:00+00:00,short,0.6033,76861.34,76881.99,True,False,-1.0,LOW,5
2026-05-26T05:39:00+00:00,short,0.6033,76932.46,76888.61,False,True,1.0,LOW,5
2026-05-26T06:54:00+00:00,long,0.616,76930.01,76917.36,False,False,-1.0,LOW,6
2026-05-26T10:24:00+00:00,short,0.57,76953.53,77224.54,True,False,-1.0,LOW,10
2026-05-26T10:39:00+00:00,short,0.57,77419.75,77470.32,True,False,-1.0,LOW,10
2026-05-26T11:09:00+00:00,long,0.77,77370.0,77296.25,False,False,-1.0,LOW,11
2026-05-26T12:09:00+00:00,long,0.57,76954.01,77093.45,True,True,1.0,LOW,12
2026-05-26T13:24:00+00:00,long,0.7095,76879.32,76769.33,False,False,-1.0,LOW,13
2026-05-26T13:54:00+00:00,long,0.847,77177.49,77192.0,True,True,1.0,LOW,13
2026-05-26T14:24:00+00:00,short,0.627,77788.36,77846.25,True,False,-1.0,LOW,14
2026-05-26T14:39:00+00:00,long,0.627,76933.4,76870.56,False,False,-1.0,LOW,14
2026-05-26T15:39:00+00:00,long,0.572,76450.0,76465.91,True,True,1.0,LOW,15
2026-05-26T17:24:00+00:00,long,0.57,76185.72,75979.67,False,False,-1.0,LOW,17
2026-05-26T18:24:00+00:00,short,0.57,76242.13,76062.01,False,True,1.0,LOW,18
2026-05-26T18:39:00+00:00,long,0.77,76089.13,75930.51,False,False,-1.0,LOW,18
2026-05-26T23:09:00+00:00,short,0.6033,75886.33,75922.84,True,False,-1.0,LOW,23
2026-05-27T00:24:00+00:00,long,0.6335,75888.49,75985.11,True,True,1.0,LOW,0
2026-05-27T00:54:00+00:00,short,0.6773,76042.38,76076.01,True,False,-1.0,LOW,0
2026-05-27T01:24:00+00:00,long,0.6335,75864.0,75894.0,True,True,1.0,LOW,1
2026-05-27T02:09:00+00:00,long,0.645,75788.15,75830.02,True,True,1.0,LOW,2
2026-05-27T02:54:00+00:00,short,0.645,75804.5,75840.27,True,False,-1.0,LOW,2
2026-05-27T03:24:00+00:00,long,0.6033,75830.0,75861.63,True,True,1.0,LOW,3
2026-05-27T03:39:00+00:00,long,0.645,75752.44,75772.15,True,True,1.0,LOW,3
2026-05-27T03:54:00+00:00,long,0.6033,75673.28,75694.5,True,True,1.0,LOW,3
2026-05-27T04:24:00+00:00,long,0.6033,75527.81,75382.9,False,False,-1.0,LOW,4
2026-05-27T04:39:00+00:00,long,0.77,75369.99,75459.96,True,True,1.0,LOW,4
2026-05-27T04:54:00+00:00,short,0.57,75599.13,75606.0,True,False,-1.0,LOW,4
2026-05-27T10:24:00+00:00,short,0.645,76006.58,76010.21,True,False,-1.0,LOW,10
2026-05-27T10:39:00+00:00,long,0.645,75892.0,75939.99,True,True,1.0,LOW,10
2026-05-27T10:54:00+00:00,short,0.77,75935.27,75913.87,False,True,1.0,LOW,10
2026-05-27T11:39:00+00:00,long,0.6033,75872.01,75818.66,False,False,-1.0,LOW,11
2026-05-27T11:54:00+00:00,long,0.77,75766.22,75769.24,True,True,1.0,LOW,11
2026-05-27T12:09:00+00:00,long,0.645,75681.66,75626.3,False,False,-1.0,LOW,12
2026-05-27T12:54:00+00:00,long,0.6033,75792.0,75731.04,False,False,-1.0,LOW,12
2026-05-27T13:09:00+00:00,long,0.627,75508.98,75398.26,False,False,-1.0,LOW,13
2026-05-27T13:24:00+00:00,long,0.847,75372.01,75257.76,False,False,-1.0,LOW,13
2026-05-27T13:39:00+00:00,long,0.627,74955.27,74980.01,True,True,1.0,LOW,13
2026-05-27T15:24:00+00:00,short,0.627,75399.88,75461.95,True,False,-1.0,LOW,15
2026-05-27T16:24:00+00:00,long,0.645,75063.36,75093.53,True,True,1.0,LOW,16
2026-05-27T16:54:00+00:00,short,0.645,75279.26,75308.68,True,False,-1.0,LOW,16
2026-05-27T19:24:00+00:00,short,0.645,75084.25,75049.53,False,True,1.0,LOW,19
2026-05-27T20:09:00+00:00,short,0.645,75271.99,75329.01,True,False,-1.0,LOW,20
2026-05-27T20:39:00+00:00,long,0.6033,75242.61,75256.2,True,True,1.0,LOW,20
2026-05-27T21:09:00+00:00,long,0.645,75165.1,75188.78,True,True,1.0,LOW,21
2026-05-27T21:39:00+00:00,long,0.57,74877.83,74597.46,False,False,-1.0,LOW,21
2026-05-27T22:54:00+00:00,long,0.645,74519.12,74414.86,False,False,-1.0,LOW,22
2026-05-28T00:39:00+00:00,short,0.6335,74531.18,74559.44,True,False,-1.0,LOW,0
2026-05-28T03:39:00+00:00,long,0.57,73481.72,73552.01,True,True,1.0,LOW,3
2026-05-28T03:54:00+00:00,long,0.57,73230.98,73220.68,False,False,-1.0,LOW,3
2026-05-28T04:24:00+00:00,long,0.57,72904.95,72984.79,True,True,1.0,LOW,4
2026-05-28T04:39:00+00:00,short,0.6033,73089.63,73153.29,True,False,-1.0,LOW,4
2026-05-28T05:09:00+00:00,long,0.645,73029.4,73030.04,True,True,1.0,LOW,5
2026-05-28T10:24:00+00:00,long,0.645,73369.3,73413.33,True,True,1.0,LOW,10
2026-05-28T10:39:00+00:00,short,0.77,73473.56,73502.94,True,False,-1.0,LOW,10
2026-05-28T11:54:00+00:00,short,0.645,73531.21,73490.01,False,True,1.0,LOW,11
2026-05-28T12:24:00+00:00,long,0.57,73265.03,73505.94,True,True,1.0,LOW,12
2026-05-28T12:39:00+00:00,long,0.77,73486.5,73498.25,True,True,1.0,LOW,12
2026-05-28T13:09:00+00:00,long,0.7095,73360.37,73261.28,False,False,-1.0,LOW,13
2026-05-28T13:24:00+00:00,long,0.7095,73183.8,73092.57,False,False,-1.0,LOW,13
2026-05-28T13:39:00+00:00,short,0.847,72909.57,72858.16,False,True,1.0,LOW,13
2026-05-28T16:24:00+00:00,short,0.57,73261.99,73192.14,False,True,1.0,LOW,16
2026-05-28T17:39:00+00:00,short,0.645,73520.0,73684.29,True,False,-1.0,LOW,17
2026-05-28T18:09:00+00:00,short,0.645,73692.29,73663.56,False,True,1.0,LOW,18
2026-05-28T18:54:00+00:00,short,0.645,73672.01,73592.0,False,True,1.0,LOW,18
2026-05-28T19:09:00+00:00,long,0.645,73500.01,73445.17,False,False,-1.0,LOW,19
2026-05-28T19:39:00+00:00,long,0.645,73436.01,73500.22,True,True,1.0,LOW,19
2026-05-28T20:09:00+00:00,long,0.6033,73321.3,73455.02,True,True,1.0,LOW,20
2026-05-28T22:39:00+00:00,long,0.77,73548.89,73529.67,False,False,-1.0,LOW,22
2026-05-29T00:54:00+00:00,long,0.6773,73710.26,73772.17,True,True,1.0,LOW,0
2026-05-29T01:09:00+00:00,short,0.6773,73860.0,73743.01,False,True,1.0,LOW,1
2026-05-29T01:24:00+00:00,long,0.5985,73611.06,73584.11,False,False,-1.0,LOW,1
2026-05-29T01:39:00+00:00,long,0.6773,73500.0,73558.01,True,True,1.0,LOW,1
2026-05-29T02:24:00+00:00,long,0.645,73483.15,73411.3,False,False,-1.0,LOW,2
2026-05-29T02:54:00+00:00,long,0.645,73250.0,73258.73,True,True,1.0,LOW,2
2026-05-29T03:09:00+00:00,short,0.77,73447.7,73412.85,False,True,1.0,LOW,3
2026-05-29T03:39:00+00:00,long,0.645,73321.06,73367.02,True,True,1.0,LOW,3
2026-05-29T04:09:00+00:00,long,0.645,73228.89,73267.59,True,True,1.0,LOW,4
2026-05-29T04:24:00+00:00,short,0.77,73313.0,73405.57,True,False,-1.0,LOW,4
2026-05-29T05:09:00+00:00,short,0.645,73606.89,73608.02,True,False,-1.0,LOW,5
2026-05-29T05:54:00+00:00,short,0.6033,73667.3,73695.29,True,False,-1.0,LOW,5
2026-05-29T11:09:00+00:00,long,0.77,73627.22,73668.88,True,True,1.0,LOW,11
2026-05-29T11:39:00+00:00,long,0.645,73503.05,73511.89,True,True,1.0,LOW,11
2026-05-29T12:09:00+00:00,long,0.6033,73382.7,73385.13,True,True,1.0,LOW,12
2026-05-29T13:09:00+00:00,long,0.6637,73212.58,73128.38,False,False,-1.0,LOW,13
2026-05-29T13:24:00+00:00,long,0.7095,73030.98,72999.23,False,False,-1.0,LOW,13
2026-05-29T14:24:00+00:00,long,0.627,72686.15,72748.08,True,True,1.0,LOW,14
2026-05-29T14:54:00+00:00,long,0.847,72925.37,73019.77,True,True,1.0,LOW,14
2026-05-29T15:09:00+00:00,short,0.627,73663.04,73722.11,True,False,-1.0,LOW,15
2026-05-29T15:39:00+00:00,long,0.572,74110.93,73827.03,False,False,-1.0,LOW,15
2026-05-29T15:54:00+00:00,long,0.6637,73768.0,73804.01,True,True,1.0,LOW,15
2026-05-29T16:09:00+00:00,short,0.645,73900.01,73934.0,True,False,-1.0,LOW,16
2026-05-29T16:24:00+00:00,long,0.57,73632.66,73712.35,True,True,1.0,LOW,16
2026-05-29T17:54:00+00:00,long,0.57,73982.62,73969.36,False,False,-1.0,LOW,17
2026-05-29T18:24:00+00:00,long,0.645,73850.67,73788.43,False,False,-1.0,LOW,18
2026-05-29T18:54:00+00:00,long,0.57,73337.33,73326.0,False,False,-1.0,LOW,18
2026-05-29T19:24:00+00:00,long,0.6033,73322.53,73346.02,True,True,1.0,LOW,19
2026-05-29T19:39:00+00:00,short,0.57,73695.59,73713.99,True,False,-1.0,LOW,19
2026-05-29T19:54:00+00:00,long,0.77,73592.95,73562.62,False,False,-1.0,LOW,19
2026-05-29T21:09:00+00:00,short,0.6033,73719.77,73794.01,True,False,-1.0,LOW,21
2026-05-29T21:54:00+00:00,long,0.645,73422.0,73420.64,False,False,-1.0,LOW,21
2026-05-29T22:24:00+00:00,short,0.6033,73532.0,73529.45,False,True,1.0,LOW,22
2026-05-29T22:39:00+00:00,long,0.645,73457.57,73498.0,True,True,1.0,LOW,22
2026-05-29T23:54:00+00:00,short,0.645,73476.43,73481.05,True,False,-1.0,LOW,23
2026-05-30T02:09:00+00:00,short,0.77,73685.43,73679.94,False,True,1.0,LOW,2
2026-05-30T02:24:00+00:00,long,0.645,73613.86,73661.37,True,True,1.0,LOW,2
2026-05-30T02:39:00+00:00,short,0.6033,73703.91,73708.28,True,False,-1.0,LOW,2
2026-05-30T02:54:00+00:00,short,0.645,73773.98,73780.45,True,False,-1.0,LOW,2
2026-05-30T03:24:00+00:00,long,0.645,73700.34,73639.86,False,False,-1.0,LOW,3
2026-05-30T03:39:00+00:00,long,0.6033,73602.89,73552.24,False,False,-1.0,LOW,3
2026-05-30T04:09:00+00:00,long,0.645,73356.35,73473.58,True,True,1.0,LOW,4
2026-05-30T04:39:00+00:00,long,0.6033,73275.04,73306.17,True,True,1.0,LOW,4
2026-05-30T04:54:00+00:00,short,0.6033,73341.6,73386.33,True,False,-1.0,LOW,4
2026-05-30T05:09:00+00:00,short,0.6033,73516.62,73504.59,False,True,1.0,LOW,5
